customer_id,age,gender,location,account_age_days,total_purchases,avg_order_value,total_revenue,days_since_last_purchase,email_open_rate,website_visits_per_month,primary_category,satisfaction_score,support_tickets,discount_usage_rate,uses_mobile_app,newsletter_subscribed,customer_lifetime_value,is_churned
CUST00744,38,Female,Suburban,524,11,75.58,831.38,16,0.463,6,Sports,1.78,4,0.63,0,0,1080.79,0
CUST00745,44,Male,Suburban,116,5,88.77,443.86,25,0.444,5,Home & Garden,2.65,2,0.197,1,1,577.02,0
CUST00746,29,Female,Suburban,543,7,71.87,503.07,44,0.362,12,Home & Garden,4.56,1,0.111,1,0,653.99,0
CUST00747,40,Male,Urban,975,8,87.32,698.54,69,0.251,11,Sports,2.67,1,0.244,0,0,908.1,0
CUST00748,28,Female,Urban,231,2,155.87,311.74,131,0.146,0,Electronics,3.23,1,0.163,1,0,311.74,1
CUST00749,30,Female,Urban,603,0,37.38,0.0,5,0.666,3,Beauty,4.28,3,0.182,1,0,0.0,0
CUST00750,21,Male,Urban,330,4,25.1,100.39,9,0.284,3,Home & Garden,1.78,1,0.086,1,0,100.39,1
CUST00751,26,Female,Suburban,419,10,88.18,881.8,37,0.87,12,Books,2.38,2,0.136,1,1,1146.34,0
CUST00752,21,Female,Suburban,564,9,45.33,407.98,125,0.035,2,Books,2.46,0,0.618,0,0,407.98,1
CUST00753,26,Male,Suburban,384,7,63.65,445.52,27,0.479,9,Sports,4.01,0,0.47,1,1,579.18,0
CUST00754,50,Male,Suburban,220,13,136.73,1777.5,45,0.471,10,Sports,5.0,1,0.129,1,1,2310.75,0
CUST00755,26,Male,Urban,397,6,141.95,851.71,15,0.392,6,Electronics,3.87,2,0.488,0,0,1107.22,0
CUST00756,69,Female,Urban,144,5,75.9,379.5,75,0.245,3,Home & Garden,3.48,1,0.414,1,0,379.5,1
CUST00757,43,Female,Urban,79,9,94.17,847.55,41,0.241,8,Fashion,4.71,3,0.408,1,1,1101.81,0
CUST00758,40,Male,Suburban,804,7,92.47,647.26,21,0.247,9,Beauty,3.67,0,0.327,1,0,841.43,0
CUST00759,27,Male,Suburban,435,12,103.47,1241.6,35,0.314,6,Home & Garden,3.82,2,0.172,1,0,1614.08,0
CUST00760,46,Female,Urban,506,10,206.53,2065.26,53,0.393,6,Home & Garden,2.9,2,0.38,1,0,2684.83,0
CUST00761,31,Female,Urban,368,10,36.67,366.74,10,0.455,8,Home & Garden,5.0,1,0.521,1,1,476.76,0
CUST00762,39,Male,Rural,61,6,138.88,833.29,18,0.221,6,Sports,4.55,2,0.294,1,1,1083.28,0
CUST00763,68,Male,Suburban,767,5,83.02,415.1,12,0.48,9,Sports,3.9,0,0.05,1,0,539.63,0
CUST00764,36,Female,Suburban,220,5,44.14,220.69,145,0.187,3,Home & Garden,1.35,4,0.354,1,0,220.69,1
CUST00765,51,Male,Urban,257,7,69.98,489.86,1,0.145,7,Sports,5.0,2,0.066,0,1,636.82,0
CUST00766,29,Male,Urban,705,6,82.13,492.76,2,0.488,6,Electronics,2.99,0,0.174,0,1,640.59,0
CUST00767,37,Female,Rural,142,12,27.12,325.44,19,0.12,6,Books,2.36,1,0.399,0,1,423.07,0
CUST00768,59,Female,Suburban,239,12,84.14,1009.69,34,0.576,9,Books,4.06,2,0.173,1,0,1312.59,0
CUST00769,30,Male,Urban,226,5,67.23,336.16,17,0.737,10,Beauty,1.97,0,0.36,1,1,437.01,0
CUST00770,59,Male,Suburban,138,4,54.86,219.44,87,0.151,2,Books,2.39,1,0.268,0,0,219.44,1
CUST00771,46,Male,Suburban,334,17,226.55,3851.3,8,0.37,9,Electronics,3.5,1,0.324,1,1,5006.68,0
CUST00772,31,Male,Urban,156,9,62.59,563.31,20,0.11,10,Home & Garden,4.06,1,0.141,1,1,732.31,0
CUST00773,45,Female,Urban,790,10,18.33,183.34,30,0.699,5,Fashion,4.12,2,0.531,1,1,238.35,0
CUST00774,49,Male,Urban,73,11,116.03,1276.38,10,0.346,9,Beauty,3.07,0,0.356,1,1,1659.29,0
CUST00775,45,Female,Urban,103,8,89.27,714.17,15,0.031,5,Sports,3.57,0,0.055,1,1,928.42,0
CUST00776,19,Female,Suburban,239,16,24.93,398.81,132,0.157,3,Fashion,3.05,1,0.165,0,0,398.81,1
CUST00777,29,Male,Urban,306,9,202.39,1821.52,33,0.359,13,Home & Garden,3.53,1,0.377,1,0,2367.97,0
CUST00778,35,Male,Suburban,177,5,79.27,396.35,91,0.223,2,Electronics,4.2,4,0.191,1,0,396.35,1
CUST00779,37,Female,Rural,530,1,64.2,64.2,14,0.441,9,Home & Garden,2.06,3,0.89,1,0,83.46,0
CUST00780,45,Female,Urban,266,1,134.88,134.88,42,0.289,7,Home & Garden,4.07,0,0.391,0,1,175.35,0
CUST00781,40,Female,Suburban,453,1,142.54,142.54,64,0.488,13,Sports,3.97,1,0.252,1,1,185.3,0
CUST00782,21,Male,Suburban,751,15,71.76,1076.42,24,0.234,8,Electronics,5.0,0,0.477,0,1,1399.34,0
CUST00783,42,Female,Suburban,924,2,164.76,329.52,44,0.574,10,Books,4.21,0,0.096,0,1,428.38,0
CUST00784,45,Female,Suburban,244,15,63.32,949.85,89,0.201,8,Beauty,4.59,1,0.139,1,1,1234.8,0
CUST00785,44,Female,Urban,332,5,16.46,82.28,6,0.527,6,Books,3.64,2,0.448,1,1,106.97,0
CUST00786,50,Male,Suburban,383,10,30.04,300.35,19,0.619,7,Fashion,4.44,2,0.432,1,0,390.46,0
CUST00787,48,Female,Suburban,250,5,80.78,403.92,78,0.121,4,Sports,2.77,1,0.139,1,0,403.92,1
CUST00788,43,Female,Rural,130,6,125.06,750.37,11,0.448,4,Electronics,5.0,0,0.435,1,1,975.48,0
CUST00789,37,Male,Urban,629,6,165.66,993.97,36,0.331,4,Electronics,3.56,0,0.063,1,1,1292.16,0
CUST00790,18,Female,Rural,131,8,135.12,1080.93,25,0.344,9,Books,4.29,1,0.452,1,0,1405.2,0
CUST00791,43,Male,Urban,672,7,159.36,1115.55,49,0.187,8,Beauty,3.2,1,0.086,1,1,1450.21,0
CUST00792,40,Male,Rural,429,8,25.49,203.96,49,0.326,8,Books,3.3,1,0.229,1,1,265.15,0
CUST00793,41,Male,Suburban,372,14,137.37,1923.14,38,0.571,7,Electronics,3.82,0,0.214,1,1,2500.08,0
CUST00794,22,Female,Suburban,167,24,129.07,3097.79,131,0.27,2,Sports,4.2,4,0.142,1,0,3097.79,1
CUST00795,25,Male,Suburban,44,4,153.78,615.13,8,0.744,7,Fashion,2.39,2,0.332,1,1,799.67,0
CUST00796,50,Male,Urban,618,4,53.18,212.73,81,0.573,4,Beauty,4.26,1,0.069,1,1,276.55,0
CUST00797,37,Female,Urban,165,6,99.35,596.12,30,0.585,10,Electronics,5.0,4,0.215,1,1,774.96,0
CUST00798,46,Male,Urban,448,0,55.85,0.0,48,0.564,6,Electronics,4.01,1,0.14,1,1,0.0,0
CUST00799,38,Female,Urban,466,3,72.78,218.33,14,0.214,9,Beauty,4.68,1,0.241,0,1,283.83,0
CUST00800,38,Female,Urban,310,4,15.0,60.0,4,0.114,1,Books,2.35,0,0.408,1,0,60.0,1
CUST00801,49,Female,Suburban,375,5,61.01,305.05,67,0.68,12,Electronics,4.23,4,0.133,1,1,396.56,0
CUST00802,31,Female,Suburban,425,7,64.75,453.25,13,0.363,7,Electronics,3.19,0,0.116,1,1,589.22,0
CUST00803,39,Female,Urban,353,8,145.83,1166.61,22,0.152,3,Sports,2.75,6,0.352,0,0,1166.61,1
CUST00804,32,Male,Rural,151,2,66.25,132.49,2,0.876,8,Electronics,3.17,0,0.333,1,0,172.24,0
CUST00805,32,Female,Suburban,74,6,54.55,327.3,47,0.427,10,Electronics,4.52,1,0.199,0,1,425.48,0
CUST00806,34,Male,Rural,178,6,111.26,667.57,52,0.406,9,Sports,2.88,0,0.422,1,1,867.84,0
CUST00807,40,Female,Suburban,227,15,85.6,1284.0,104,0.175,3,Books,1.52,0,0.481,1,0,1284.0,1
CUST00808,32,Male,Urban,778,3,107.59,322.77,99,0.167,5,Beauty,3.76,3,0.46,1,0,419.6,0
CUST00809,53,Female,Suburban,107,5,88.91,444.56,54,0.8,15,Beauty,4.07,0,0.487,1,0,577.93,0
CUST00810,27,Female,Suburban,854,5,84.89,424.44,17,0.397,10,Beauty,3.29,1,0.171,1,1,551.77,0
CUST00811,35,Female,Urban,1042,7,100.36,702.55,21,0.142,12,Sports,2.93,5,0.195,0,0,913.31,0
CUST00812,32,Male,Urban,184,2,125.53,251.07,21,0.674,5,Sports,4.01,0,0.032,1,1,326.39,0
CUST00813,55,Male,Urban,1018,1,98.38,98.38,6,0.335,10,Beauty,3.34,1,0.457,0,1,127.9,0
CUST00814,40,Female,Urban,276,6,145.05,870.29,132,0.806,6,Fashion,3.5,0,0.633,0,1,1131.38,0
CUST00815,50,Female,Urban,241,8,84.97,679.77,76,0.305,8,Books,4.39,0,0.207,1,1,883.7,0
CUST00816,20,Male,Suburban,779,1,88.19,88.19,7,0.426,12,Books,2.44,0,0.236,1,0,114.65,0
CUST00817,41,Other,Urban,363,3,97.67,293.0,131,0.133,9,Beauty,3.73,0,0.346,0,1,380.9,0
CUST00818,48,Female,Suburban,324,3,57.56,172.69,83,0.218,4,Electronics,4.25,2,0.292,1,1,224.5,0
CUST00819,38,Male,Suburban,176,2,93.94,187.88,113,0.144,2,Beauty,1.73,1,0.252,0,0,187.88,1
CUST00820,50,Female,Urban,190,1,156.32,156.32,15,0.164,6,Fashion,2.9,2,0.086,1,1,203.22,0
CUST00821,31,Female,Urban,333,2,202.05,404.11,18,0.429,7,Sports,5.0,1,0.131,1,0,525.34,0
CUST00822,54,Male,Urban,779,3,54.61,163.84,28,0.173,7,Fashion,4.1,2,0.416,0,1,212.99,0
CUST00823,65,Male,Urban,108,4,120.15,480.59,11,0.35,7,Beauty,4.05,0,0.073,1,1,624.76,0
CUST00824,33,Female,Urban,287,9,122.73,1104.61,28,0.61,12,Beauty,3.49,1,0.087,1,1,1435.99,0
CUST00825,32,Female,Urban,88,5,84.37,421.83,0,0.602,8,Home & Garden,4.8,0,0.141,1,1,548.38,0
CUST00826,55,Male,Suburban,168,15,117.57,1763.51,94,0.548,10,Home & Garden,3.3,2,0.113,1,0,2292.56,0
CUST00827,56,Female,Suburban,496,10,119.96,1199.62,7,0.881,4,Sports,3.81,0,0.22,0,1,1559.5,0
CUST00828,31,Female,Urban,142,7,141.7,991.89,31,0.121,9,Home & Garden,3.2,1,0.257,1,1,1289.46,0
CUST00829,32,Female,Urban,649,2,38.4,76.8,118,0.251,1,Beauty,3.11,0,0.023,0,0,76.8,1
CUST00830,34,Male,Suburban,141,10,62.46,624.64,77,0.71,5,Sports,4.79,3,0.157,0,1,812.04,0
CUST00831,21,Female,Rural,195,11,96.5,1061.47,67,0.686,7,Sports,4.06,2,0.378,0,1,1379.91,0
CUST00832,26,Male,Suburban,49,10,142.21,1422.06,41,0.217,6,Sports,5.0,1,0.25,0,1,1848.68,0
CUST00833,25,Male,Suburban,650,8,52.16,417.29,25,0.588,12,Books,3.63,2,0.139,0,0,542.48,0
CUST00834,28,Male,Urban,586,3,73.37,220.1,26,0.44,12,Books,5.0,0,0.398,1,1,286.13,0
CUST00835,37,Female,Urban,90,4,34.22,136.88,4,0.199,7,Sports,4.28,1,0.192,1,0,177.95,0
CUST00836,40,Female,Rural,243,4,88.89,355.56,3,0.601,10,Books,3.47,4,0.341,0,1,462.23,0
CUST00837,56,Male,Urban,226,7,94.96,664.74,83,0.082,7,Books,3.76,3,0.082,0,1,864.16,0
CUST00838,26,Female,Rural,211,6,26.26,157.57,23,0.403,12,Books,2.84,1,0.231,1,1,204.84,0
CUST00839,49,Male,Suburban,1047,1,69.72,69.72,2,0.355,6,Beauty,3.19,3,0.413,1,0,90.63,0
CUST00840,35,Male,Suburban,208,9,20.93,188.36,48,0.464,8,Fashion,4.21,3,0.201,0,1,244.87,0
CUST00841,37,Other,Urban,148,11,73.97,813.68,51,0.334,7,Home & Garden,3.45,2,0.19,1,1,1057.79,0
CUST00842,46,Female,Suburban,56,7,34.91,244.4,11,0.639,8,Electronics,3.82,0,0.2,0,1,317.72,0
CUST00843,24,Male,Suburban,155,9,77.51,697.56,23,0.337,10,Beauty,4.37,2,0.4,1,0,906.83,0
CUST00844,42,Female,Urban,777,5,357.23,1786.14,38,0.186,10,Fashion,3.81,3,0.479,0,1,2321.98,0
CUST00845,39,Male,Urban,360,1,75.1,75.1,40,0.248,2,Fashion,2.95,1,0.596,1,0,75.1,1
CUST00846,43,Male,Rural,360,6,61.13,366.8,32,0.125,8,Sports,3.48,1,0.242,1,1,476.83,0
CUST00847,41,Female,Suburban,163,13,53.35,693.53,20,0.508,5,Beauty,2.59,0,0.297,0,0,901.59,0
CUST00848,67,Female,Urban,696,6,131.66,789.97,3,0.141,5,Electronics,2.84,0,0.236,1,0,1026.96,0
CUST00849,30,Male,Urban,454,6,97.48,584.88,1,0.666,13,Sports,4.15,1,0.216,0,1,760.34,0
CUST00850,31,Female,Suburban,213,3,196.29,588.88,27,0.394,6,Fashion,1.78,4,0.745,0,1,765.54,0
CUST00851,30,Female,Suburban,129,2,121.76,243.51,10,0.375,2,Sports,3.15,3,0.081,0,1,316.56,0
CUST00852,31,Male,Suburban,288,7,21.36,149.52,125,0.053,1,Sports,2.41,0,0.388,0,0,149.52,1
CUST00853,30,Female,Suburban,139,7,130.57,914.0,46,0.027,3,Books,2.72,1,0.186,0,0,914.0,1
CUST00854,52,Female,Urban,262,2,59.72,119.45,39,0.212,7,Fashion,5.0,0,0.238,1,0,155.28,0
CUST00855,55,Female,Suburban,336,9,100.56,905.01,23,0.352,7,Fashion,3.25,2,0.319,1,1,1176.51,0
CUST00856,31,Female,Urban,170,10,127.46,1274.56,17,0.731,12,Books,4.98,4,0.08,1,0,1656.93,0
CUST00857,28,Female,Rural,30,8,51.84,414.7,8,0.243,7,Books,4.19,0,0.452,1,1,539.1,0
CUST00858,43,Male,Suburban,416,0,115.13,0.0,2,0.411,9,Fashion,3.64,1,0.041,1,1,0.0,0
CUST00859,31,Female,Urban,174,5,104.72,523.59,45,0.391,8,Sports,2.62,2,0.083,1,1,680.67,0
CUST00860,45,Female,Urban,334,8,118.73,949.81,67,0.11,2,Fashion,4.2,1,0.314,1,0,949.81,1
CUST00861,40,Male,Suburban,271,7,252.14,1764.96,87,0.35,6,Beauty,4.92,0,0.375,1,0,2294.45,0
CUST00862,19,Female,Urban,930,2,51.86,103.72,57,0.37,9,Books,3.51,0,0.479,0,0,134.84,0
CUST00863,56,Female,Urban,307,4,198.2,792.79,102,0.346,1,Beauty,3.63,0,0.005,1,0,792.79,1
CUST00864,59,Female,Suburban,582,7,86.37,604.58,182,0.311,1,Electronics,3.44,0,0.2,1,0,604.58,1
CUST00865,30,Male,Urban,222,3,33.08,99.23,146,0.049,2,Books,4.14,6,0.369,0,0,99.23,1
CUST00866,33,Male,Suburban,141,4,181.65,726.61,40,0.028,4,Home & Garden,3.92,3,0.527,1,0,726.61,1
CUST00867,41,Female,Urban,429,7,148.8,1041.59,11,0.431,7,Home & Garden,3.06,0,0.711,0,0,1354.07,0
CUST00868,42,Male,Suburban,164,1,175.02,175.02,5,0.261,4,Fashion,3.28,1,0.373,1,1,227.53,0
CUST00869,45,Female,Urban,512,2,135.81,271.61,229,0.144,2,Home & Garden,1.73,1,0.195,1,0,271.61,1
CUST00870,62,Male,Urban,100,3,43.32,129.97,16,0.762,4,Home & Garden,3.66,1,0.144,1,1,168.96,0
CUST00871,35,Male,Rural,389,11,209.66,2306.26,1,0.553,12,Electronics,3.76,1,0.162,1,1,2998.13,0
CUST00872,28,Male,Suburban,301,4,273.16,1092.62,22,0.423,7,Sports,3.36,0,0.423,1,1,1420.41,0
CUST00873,21,Male,Urban,813,5,133.27,666.33,62,0.357,6,Sports,4.87,2,0.123,1,1,866.23,0
CUST00874,29,Female,Urban,418,12,49.39,592.73,99,0.439,4,Sports,4.43,0,0.209,1,0,770.54,0
CUST00875,37,Male,Suburban,275,7,159.35,1115.45,29,0.392,8,Fashion,4.0,1,0.226,0,1,1450.08,0
CUST00876,59,Male,Suburban,540,2,23.1,46.21,15,0.746,14,Beauty,4.75,1,0.239,1,1,60.07,0
CUST00877,31,Male,Rural,30,10,69.85,698.49,67,0.38,1,Electronics,3.06,3,0.201,1,0,698.49,1
CUST00878,40,Female,Rural,457,12,40.67,488.02,31,0.123,9,Fashion,4.28,3,0.505,1,1,634.42,0
CUST00879,37,Male,Suburban,486,7,168.23,1177.63,4,0.581,11,Electronics,4.43,0,0.643,1,1,1530.92,0
CUST00880,52,Female,Urban,525,22,86.98,1913.48,98,0.357,6,Sports,3.97,0,0.443,0,1,2487.53,0
CUST00881,68,Female,Suburban,499,12,82.63,991.58,47,0.453,4,Beauty,4.35,2,0.148,1,1,1289.05,0
CUST00882,31,Female,Suburban,443,8,98.57,788.59,1,0.187,12,Electronics,3.11,2,0.412,1,0,1025.16,0
CUST00883,32,Female,Urban,231,16,22.73,363.74,0,0.006,7,Beauty,4.76,3,0.402,0,1,472.86,0
CUST00884,50,Female,Urban,341,8,143.0,1144.03,4,0.199,6,Home & Garden,3.57,3,0.047,1,1,1487.23,0
CUST00885,46,Female,Urban,182,8,79.82,638.54,77,0.32,2,Sports,1.92,3,0.096,1,0,638.54,1
CUST00886,60,Male,Urban,151,4,16.19,64.77,29,0.652,8,Books,4.23,0,0.513,1,0,84.2,0
CUST00887,45,Male,Urban,239,20,59.59,1191.85,18,0.262,11,Beauty,5.0,2,0.382,0,1,1549.4,0
CUST00888,33,Male,Suburban,263,3,183.45,550.35,12,0.324,7,Electronics,3.18,2,0.301,1,1,715.45,0
CUST00889,45,Female,Suburban,403,0,114.95,0.0,31,0.394,14,Home & Garden,2.9,0,0.298,0,1,0.0,0
CUST00890,51,Other,Suburban,729,10,130.95,1309.53,3,0.266,8,Books,4.11,1,0.217,1,1,1702.39,0
CUST00891,47,Female,Urban,575,5,128.68,643.4,43,0.11,4,Books,4.15,1,0.104,1,1,836.42,0
CUST00892,44,Male,Urban,380,4,104.58,418.32,21,0.301,4,Sports,4.8,1,0.209,0,0,543.82,0
CUST00893,50,Female,Suburban,669,28,84.68,2371.18,87,0.374,2,Home & Garden,4.11,1,0.213,1,0,2371.18,1
CUST00894,52,Male,Urban,309,2,118.62,237.25,63,0.146,6,Books,2.13,1,0.31,0,1,308.42,0
CUST00895,54,Male,Suburban,448,18,81.55,1467.9,0,0.161,9,Books,4.26,0,0.323,0,0,1908.27,0
CUST00896,45,Male,Rural,231,9,137.43,1236.86,8,0.175,6,Books,2.53,2,0.06,0,1,1607.92,0
CUST00897,35,Male,Urban,303,8,84.8,678.43,28,0.399,8,Sports,4.19,1,0.32,0,1,881.96,0
CUST00898,39,Female,Urban,249,4,58.4,233.59,48,0.702,9,Electronics,3.94,0,0.109,0,0,303.67,0
CUST00899,52,Male,Suburban,68,4,86.1,344.4,56,0.378,5,Sports,3.76,2,0.371,1,1,447.72,0
CUST00900,28,Male,Rural,69,1,45.3,45.3,76,0.702,8,Beauty,5.0,1,0.319,1,1,58.89,0
CUST00901,42,Female,Suburban,91,8,139.6,1116.8,2,0.162,9,Sports,3.22,0,0.213,1,1,1451.84,0
CUST00902,33,Female,Rural,382,9,90.94,818.45,0,0.297,7,Fashion,4.31,1,0.312,1,1,1063.99,0
CUST00903,38,Female,Urban,740,7,120.1,840.71,41,0.286,7,Beauty,4.72,2,0.582,1,0,1092.92,0
CUST00904,53,Male,Rural,667,11,163.91,1802.97,57,0.509,10,Electronics,3.69,1,0.282,1,0,2343.86,0
CUST00905,40,Female,Urban,451,10,69.47,694.68,69,0.229,8,Fashion,4.05,2,0.159,1,0,903.08,0
CUST00906,38,Female,Urban,201,5,92.02,460.11,7,0.511,7,Electronics,3.95,1,0.384,1,1,598.14,0
CUST00907,21,Male,Rural,147,11,287.01,3157.11,155,0.303,1,Sports,3.58,3,0.588,1,0,3157.11,1
CUST00908,46,Female,Rural,333,7,213.66,1495.65,11,0.429,11,Books,3.72,3,0.146,1,1,1944.35,0
CUST00909,45,Male,Urban,196,9,23.77,213.89,12,0.208,3,Beauty,4.04,0,0.442,1,0,278.05,0
CUST00910,63,Male,Urban,83,10,79.79,797.9,7,0.056,4,Fashion,4.52,0,0.195,0,0,1037.28,0
CUST00911,34,Female,Urban,128,14,98.19,1374.62,1,0.357,10,Books,4.64,1,0.098,0,1,1787.0,0
CUST00912,40,Female,Urban,230,6,115.0,689.98,74,0.342,13,Sports,4.04,0,0.54,1,0,896.97,0
CUST00913,40,Male,Urban,723,13,77.09,1002.12,0,0.371,11,Electronics,4.49,1,0.219,1,1,1302.76,0
CUST00914,56,Female,Rural,59,4,15.0,60.0,28,0.227,4,Beauty,3.81,0,0.57,1,1,78.0,0
CUST00915,36,Female,Suburban,104,8,122.05,976.42,4,0.783,8,Electronics,3.64,0,0.59,1,0,1269.34,0
CUST00916,41,Female,Suburban,246,5,142.72,713.61,2,0.37,8,Beauty,3.46,1,0.157,1,0,927.69,0
CUST00917,45,Male,Suburban,161,12,112.45,1349.42,122,0.365,2,Home & Garden,2.78,4,0.376,1,0,1349.42,1
CUST00918,40,Female,Suburban,414,0,62.11,0.0,78,0.026,8,Electronics,3.89,3,0.198,0,1,0.0,0
CUST00919,32,Male,Suburban,251,4,82.96,331.83,22,0.63,7,Electronics,3.74,0,0.158,1,1,431.38,0
CUST00920,40,Female,Suburban,82,5,68.33,341.64,27,0.531,8,Sports,4.92,0,0.264,0,1,444.13,0
CUST00921,50,Male,Urban,200,5,139.72,698.59,91,0.104,4,Electronics,2.2,1,0.394,0,0,698.59,1
CUST00922,25,Male,Suburban,344,7,60.02,420.15,71,0.863,5,Sports,4.19,0,0.582,1,1,546.2,0
CUST00923,39,Female,Suburban,487,6,32.52,195.11,52,0.822,5,Home & Garden,2.96,2,0.456,0,1,253.64,0
CUST00924,29,Male,Suburban,103,0,63.79,0.0,34,0.287,8,Home & Garden,3.32,1,0.335,1,0,0.0,0
CUST00925,52,Male,Rural,361,2,33.95,67.91,42,0.208,7,Electronics,3.99,2,0.097,1,1,88.28,0
CUST00926,19,Male,Urban,235,5,76.65,383.26,22,0.528,9,Fashion,4.01,3,0.176,1,0,498.24,0
CUST00927,31,Female,Suburban,663,9,31.92,287.32,33,0.272,4,Fashion,3.73,3,0.094,1,1,373.52,0
CUST00928,42,Male,Urban,202,6,107.06,642.39,34,0.476,5,Books,4.63,2,0.079,1,1,835.1,0
CUST00929,56,Female,Suburban,84,2,60.82,121.65,90,0.161,4,Books,2.99,0,0.129,1,0,121.65,1
CUST00930,37,Male,Urban,171,2,92.73,185.46,11,0.137,9,Home & Garden,4.83,2,0.097,1,1,241.09,0
CUST00931,31,Male,Urban,46,11,27.79,305.64,12,0.721,10,Sports,3.05,0,0.507,1,1,397.33,0
CUST00932,60,Male,Urban,59,3,196.19,588.58,10,0.251,8,Books,4.2,1,0.155,0,1,765.15,0
CUST00933,20,Female,Suburban,417,4,67.66,270.64,38,0.414,13,Beauty,2.05,2,0.187,1,0,351.83,0
CUST00934,18,Male,Urban,383,4,77.87,311.49,53,0.196,5,Books,4.43,1,0.669,0,1,404.94,0
CUST00935,43,Male,Rural,433,5,74.42,372.12,12,0.418,7,Beauty,2.86,0,0.175,0,1,483.75,0
CUST00936,31,Other,Urban,185,8,53.88,431.03,50,0.099,8,Books,3.19,2,0.396,1,1,560.34,0
CUST00937,25,Female,Rural,131,11,120.26,1322.86,44,0.56,10,Home & Garden,5.0,2,0.321,1,1,1719.72,0
CUST00938,46,Male,Suburban,1095,2,87.15,174.29,17,0.526,6,Sports,3.84,2,0.208,0,1,226.58,0
CUST00939,40,Male,Urban,330,30,103.16,3094.89,11,0.529,5,Sports,4.95,3,0.152,1,1,4023.36,0
CUST00940,31,Female,Urban,117,5,44.01,220.06,96,0.315,3,Beauty,3.06,6,0.125,1,0,220.06,1
CUST00941,22,Male,Suburban,790,6,52.4,314.42,37,0.249,2,Home & Garden,3.72,0,0.524,1,0,408.74,0
CUST00942,48,Male,Suburban,714,7,98.47,689.29,54,0.605,15,Beauty,3.17,1,0.272,1,0,896.07,0
CUST00943,45,Female,Suburban,466,6,29.02,174.11,116,0.383,2,Fashion,3.11,3,0.311,1,0,174.11,1
CUST00944,36,Female,Urban,261,11,24.83,273.12,10,0.43,10,Books,3.61,2,0.413,1,0,355.06,0
CUST00945,60,Female,Suburban,148,7,113.84,796.88,19,0.327,8,Home & Garden,4.83,3,0.072,1,1,1035.94,0
CUST00946,25,Male,Rural,208,4,31.31,125.23,25,0.282,5,Fashion,4.33,1,0.448,1,0,162.8,0
CUST00947,19,Male,Urban,648,12,140.1,1681.21,11,0.468,8,Fashion,3.71,2,0.085,1,1,2185.57,0
CUST00948,29,Female,Urban,164,4,33.86,135.44,82,0.264,7,Fashion,5.0,1,0.236,0,1,176.07,0
CUST00949,37,Male,Urban,99,3,41.13,123.4,3,0.436,7,Fashion,3.12,3,0.588,1,0,160.41,0
CUST00950,40,Female,Suburban,460,10,55.8,557.97,12,0.124,3,Books,4.2,3,0.208,1,0,557.97,1
CUST00951,35,Female,Suburban,288,1,26.02,26.02,9,0.396,8,Fashion,2.54,2,0.206,1,1,33.83,0
CUST00952,42,Male,Urban,170,2,211.81,423.63,137,0.114,2,Home & Garden,2.84,3,0.152,1,0,423.63,1
CUST00953,22,Female,Urban,183,4,127.78,511.1,44,0.171,9,Sports,1.19,1,0.33,0,1,664.44,0
CUST00954,55,Female,Urban,34,11,78.6,864.6,56,0.296,9,Sports,3.65,3,0.358,0,0,1123.98,0
CUST00955,37,Female,Urban,194,22,52.14,1146.97,5,0.075,6,Fashion,3.87,0,0.241,0,1,1491.07,0
CUST00956,51,Male,Urban,608,6,117.39,704.33,9,0.368,7,Fashion,3.17,4,0.237,1,1,915.63,0
CUST00957,42,Male,Rural,132,19,55.68,1058.0,74,0.392,8,Electronics,2.36,0,0.458,0,1,1375.41,0
CUST00958,43,Female,Suburban,1095,1,27.31,27.31,37,0.495,6,Fashion,3.67,0,0.344,0,1,35.51,0
CUST00959,44,Male,Urban,292,1,52.7,52.7,2,0.301,3,Home & Garden,4.02,0,0.359,0,1,68.51,0
CUST00960,43,Other,Rural,77,12,34.16,409.86,37,0.404,9,Sports,3.08,1,0.677,0,0,532.82,0
CUST00961,45,Male,Suburban,352,2,42.86,85.71,29,0.293,7,Beauty,4.62,3,0.413,0,1,111.43,0
CUST00962,53,Female,Suburban,132,5,67.57,337.87,7,0.54,9,Electronics,4.31,2,0.11,1,1,439.24,0
CUST00963,40,Male,Urban,468,6,74.49,446.94,40,0.519,8,Beauty,4.29,1,0.176,0,1,581.02,0
CUST00964,46,Female,Urban,677,7,138.5,969.48,8,0.502,14,Beauty,4.72,0,0.186,1,1,1260.32,0
CUST00965,36,Male,Rural,536,10,138.26,1382.55,75,0.037,10,Fashion,3.5,1,0.213,0,1,1797.32,0
CUST00966,55,Male,Suburban,527,3,85.65,256.94,43,0.448,12,Sports,4.05,2,0.151,1,0,334.02,0
CUST00967,29,Male,Urban,209,5,101.49,507.45,92,0.098,3,Books,1.96,1,0.502,1,0,507.45,1
CUST00968,59,Female,Suburban,135,3,63.9,191.69,24,0.328,9,Fashion,4.92,0,0.549,0,0,249.2,0
CUST00969,37,Male,Rural,430,8,15.0,120.0,32,0.196,9,Sports,4.56,3,0.603,0,1,156.0,0
CUST00970,20,Female,Urban,145,19,81.51,1548.72,64,0.21,11,Sports,4.46,2,0.381,1,1,2013.33,0
CUST00971,39,Female,Suburban,215,4,98.04,392.18,35,0.573,7,Books,2.96,2,0.402,0,0,509.83,0
